pkt_rate,pkt_delay,byte_rate,last_pkt,fid,num_pkt,first_pkt,des_add,pkt_in,duration_1,byte_count,duration_2,pkt_out,pkt_sz,is_broadcast,label
10448.51904090268,9.5707343412527e-05,438837.79971791257,1750263563.690649,5946401757452303268,103712,1750263553.764649,10.0.0.6,103712,9.926,4355904,9.926,103712,42.0,0,icmp_fl
122815.03123111022,8.14232582100008e-06,5158231.311706629,1750263563.70144,-2090306548836280252,1219062,1750263553.77544,10.0.0.17,1219062,9.926,51200604,9.926,1219062,42.0,0,icmp_fl
4.029820672980052,0.24815,169.2524682651622,1750263563.70144,5946401757452303268,40,1750263553.77544,10.0.0.6,40,9.926,1680,9.926,40,42.0,0,icmp_fl
26064.30096051227,3.8366653359129486e-05,1094700.6403415154,1750263570.478606,-2090306548836280252,195378,1750263562.982606,10.0.0.17,195378,7.496,8205876,7.496,195378,42.0,0,icmp_fl
2018.158960748708,0.0004955011074197121,84762.67635144574,1750263570.478606,5946401757452303268,14448,1750263563.319606,10.0.0.6,14448,7.159,606816,7.159,14448,42.0,0,icmp_fl
11155.532716683796,8.964161778705893e-05,468532.37410071946,1750263570.503791,-2090306548836280252,195378,1750263552.9897912,10.0.0.17,195378,17.514,8205876,17.514,195378,42.0,0,icmp_fl
845.7239331664435,0.0011824189440352447,35520.40519299063,1750263570.503791,5946401757452303268,14527,1750263553.326791,10.0.0.6,14527,17.177,610134,17.177,14527,42.0,0,icmp_fl
534.2576587841565,0.0018717560404763543,22438.821668934575,1750263570.530663,5946401757452303268,14527,1750263543.339663,10.0.0.6,14527,27.191,610134,27.191,14527,42.0,0,icmp_fl
122457.2576594676,8.166114602866794e-06,5143204.821697639,1750263573.698286,-2090306548836280252,1219062,1750263563.7432861,10.0.0.17,1219062,9.955,51200604,9.955,1219062,42.0,0,icmp_fl
4.018081366147665,0.248875,168.7594173782019,1750263573.698286,5946401757452303268,40,1750263563.7432861,10.0.0.6,40,9.955,1680,9.955,40,42.0,0,icmp_fl
135.0944154278827,0.007402230483271375,5673.965447971073,1750263573.708654,-2090306548836280252,1345,1750263563.7526538,10.0.0.17,1345,9.956,56490,9.956,1345,42.0,0,icmp_fl
12607.874648453195,7.93155093846595e-05,529530.7352350341,1750263573.708654,5946401757452303268,125524,1750263563.7526538,10.0.0.6,125524,9.956,5272008,9.956,125524,42.0,0,icmp_fl
134.62115904313882,0.007428252788104089,5654.088679811831,1750263583.74031,-2090306548836280252,1345,1750263573.74931,10.0.0.17,1345,9.991,56490,9.991,1345,42.0,0,icmp_fl
13505.25472925633,7.404525275881747e-05,567220.6986287659,1750263583.74031,5946401757452303268,134931,1750263573.74931,10.0.0.6,134931,9.991,5667102,9.991,134931,42.0,0,icmp_fl
122138.26269912835,8.187442476264538e-06,5129807.033363391,1750263588.023688,-2090306548836280252,1219062,1750263578.0426881,10.0.0.17,1219062,9.981,51200604,9.981,1219062,42.0,0,icmp_fl
4.007614467488228,0.249525,168.31980763450557,1750263588.023688,5946401757452303268,40,1750263578.0426881,10.0.0.6,40,9.981,1680,9.981,40,42.0,0,icmp_fl
0.8190846728780589,1.220875,34.40155626087847,1750263588.023688,4838645506317176717,8,1750263578.256688,10.0.0.4,8,9.767,336,9.767,8,42.0,0,icmp_fl
0.8190846728780589,1.220875,34.40155626087847,1750263588.023688,3040717527001988150,8,1750263578.256688,10.0.0.4,8,9.767,336,9.767,8,42.0,0,icmp_fl
0.8190846728780589,1.220875,34.40155626087847,1750263588.023688,2419391759115294606,8,1750263578.256688,10.0.0.4,8,9.767,336,9.767,8,42.0,0,icmp_fl
0.8190846728780589,1.220875,34.40155626087847,1750263588.023688,-8529494731124737910,8,1750263578.256688,10.0.0.4,8,9.767,336,9.767,8,42.0,0,icmp_fl
0.8191685439279132,1.22075,34.40507884497235,1750263588.023688,4297257964734097576,8,1750263578.257688,10.0.0.4,8,9.766,336,9.766,8,42.0,0,icmp_fl
0.8198401311744211,1.21975,34.433285509325685,1750263588.023688,2640885818314009854,8,1750263578.2656882,10.0.0.4,8,9.758,336,9.758,8,42.0,0,icmp_fl
0.8198401311744211,1.21975,34.433285509325685,1750263588.023688,-5940743510870824530,8,1750263578.2656882,10.0.0.4,8,9.758,336,9.758,8,42.0,0,icmp_fl
0.8198401311744211,1.21975,34.433285509325685,1750263588.023688,-3355205599494548881,8,1750263578.2656882,10.0.0.4,8,9.758,336,9.758,8,42.0,0,icmp_fl
0.8198401311744211,1.21975,34.433285509325685,1750263588.023688,8104429870976721227,8,1750263578.2656882,10.0.0.4,8,9.758,336,9.758,8,42.0,0,icmp_fl
0.8198401311744211,1.21975,34.433285509325685,1750263588.023688,6495017652737264439,8,1750263578.2656882,10.0.0.4,8,9.758,336,9.758,8,42.0,0,icmp_fl
0.8198401311744211,1.21975,34.433285509325685,1750263588.023688,-3852570980275607237,8,1750263578.2656882,10.0.0.4,8,9.758,336,9.758,8,42.0,0,icmp_fl
0.8198401311744211,1.21975,34.433285509325685,1750263588.023688,-8144554514729663526,8,1750263578.2656882,10.0.0.4,8,9.758,336,9.758,8,42.0,0,icmp_fl
0.8198401311744211,1.21975,34.433285509325685,1750263588.023688,-8374888750365610553,8,1750263578.2656882,10.0.0.4,8,9.758,336,9.758,8,42.0,0,icmp_fl
0.8208495793145906,1.21825,34.4756823312128,1750263588.023688,-5334309235277034898,8,1750263578.277688,10.0.0.4,8,9.746,336,9.746,8,42.0,0,icmp_fl
0.8208495793145906,1.21825,34.4756823312128,1750263588.023688,5997652271956206083,8,1750263578.277688,10.0.0.4,8,9.746,336,9.746,8,42.0,0,icmp_fl
0.8208495793145906,1.21825,34.4756823312128,1750263588.023688,-4243562512526353754,8,1750263578.277688,10.0.0.4,8,9.746,336,9.746,8,42.0,0,icmp_fl
0.8208495793145906,1.21825,34.4756823312128,1750263588.023688,-5725300767527781415,8,1750263578.277688,10.0.0.4,8,9.746,336,9.746,8,42.0,0,icmp_fl
0.8208495793145906,1.21825,34.4756823312128,1750263588.023688,-4299262856743640720,8,1750263578.277688,10.0.0.4,8,9.746,336,9.746,8,42.0,0,icmp_fl
0.8208495793145906,1.21825,34.4756823312128,1750263588.023688,-6482854816530220207,8,1750263578.277688,10.0.0.4,8,9.746,336,9.746,8,42.0,0,icmp_fl
0.8208495793145906,1.21825,34.4756823312128,1750263588.023688,-492090950501017069,8,1750263578.277688,10.0.0.4,8,9.746,336,9.746,8,42.0,0,icmp_fl
0.8208495793145906,1.21825,34.4756823312128,1750263588.023688,-7964593071531647868,8,1750263578.277688,10.0.0.4,8,9.746,336,9.746,8,42.0,0,icmp_fl
0.8216082982438122,1.217125,34.507548526240114,1750263588.023688,-9112414888708516641,8,1750263578.286688,10.0.0.4,8,9.737,336,9.737,8,42.0,0,icmp_fl
0.8216082982438122,1.217125,34.507548526240114,1750263588.023688,-2731383254504883522,8,1750263578.286688,10.0.0.4,8,9.737,336,9.737,8,42.0,0,icmp_fl
0.8216082982438122,1.217125,34.507548526240114,1750263588.023688,4030226819588986247,8,1750263578.286688,10.0.0.4,8,9.737,336,9.737,8,42.0,0,icmp_fl
0.8216082982438122,1.217125,34.507548526240114,1750263588.023688,5474146034722108257,8,1750263578.286688,10.0.0.4,8,9.737,336,9.737,8,42.0,0,icmp_fl
0.8216082982438122,1.217125,34.507548526240114,1750263588.023688,-533623566501716659,8,1750263578.286688,10.0.0.4,8,9.737,336,9.737,8,42.0,0,icmp_fl
0.8216082982438122,1.217125,34.507548526240114,1750263588.023688,-8852226220487136205,8,1750263578.286688,10.0.0.4,8,9.737,336,9.737,8,42.0,0,icmp_fl
0.8216082982438122,1.217125,34.507548526240114,1750263588.023688,-2885989235264010879,8,1750263578.286688,10.0.0.4,8,9.737,336,9.737,8,42.0,0,icmp_fl
0.8216082982438122,1.217125,34.507548526240114,1750263588.023688,-1459951324479870184,8,1750263578.286688,10.0.0.4,8,9.737,336,9.737,8,42.0,0,icmp_fl
0.8222838935142358,1.216125,34.53592352759791,1750263588.023688,2347220581762753467,8,1750263578.294688,10.0.0.4,8,9.729,336,9.729,8,42.0,0,icmp_fl
0.8222838935142358,1.216125,34.53592352759791,1750263588.023688,-3914322640348566336,8,1750263578.294688,10.0.0.4,8,9.729,336,9.729,8,42.0,0,icmp_fl
0.8222838935142358,1.216125,34.53592352759791,1750263588.023688,22662499675917014,8,1750263578.294688,10.0.0.4,8,9.729,336,9.729,8,42.0,0,icmp_fl
0.8222838935142358,1.216125,34.53592352759791,1750263588.023688,-6266688309110860556,8,1750263578.294688,10.0.0.4,8,9.729,336,9.729,8,42.0,0,icmp_fl
0.8222838935142358,1.216125,34.53592352759791,1750263588.023688,4544980269765920330,8,1750263578.294688,10.0.0.4,8,9.729,336,9.729,8,42.0,0,icmp_fl
0.8222838935142358,1.216125,34.53592352759791,1750263588.023688,4766474328964635578,8,1750263578.294688,10.0.0.4,8,9.729,336,9.729,8,42.0,0,icmp_fl
0.8222838935142358,1.216125,34.53592352759791,1750263588.023688,-8668553986916866940,8,1750263578.294688,10.0.0.4,8,9.729,336,9.729,8,42.0,0,icmp_fl
0.8222838935142358,1.216125,34.53592352759791,1750263588.023688,-6888014076997554100,8,1750263578.294688,10.0.0.4,8,9.729,336,9.729,8,42.0,0,icmp_fl
0.8230452674897119,1.215,34.5679012345679,1750263588.023688,6964234016967802441,8,1750263578.303688,10.0.0.4,8,9.72,336,9.72,8,42.0,0,icmp_fl
0.8230452674897119,1.215,34.5679012345679,1750263588.023688,-1229617088843923157,8,1750263578.303688,10.0.0.4,8,9.72,336,9.72,8,42.0,0,icmp_fl
0.8230452674897119,1.215,34.5679012345679,1750263588.023688,-6249300239714984829,8,1750263578.303688,10.0.0.4,8,9.72,336,9.72,8,42.0,0,icmp_fl
0.8230452674897119,1.215,34.5679012345679,1750263588.023688,-4068928621107693693,8,1750263578.303688,10.0.0.4,8,9.72,336,9.72,8,42.0,0,icmp_fl
0.8230452674897119,1.215,34.5679012345679,1750263588.023688,-4051540551711817966,8,1750263578.303688,10.0.0.4,8,9.72,336,9.72,8,42.0,0,icmp_fl
0.8230452674897119,1.215,34.5679012345679,1750263588.023688,-3847434561908978445,8,1750263578.303688,10.0.0.4,8,9.72,336,9.72,8,42.0,0,icmp_fl
0.8230452674897119,1.215,34.5679012345679,1750263588.023688,-3830046492513102718,8,1750263578.303688,10.0.0.4,8,9.72,336,9.72,8,42.0,0,icmp_fl
0.8230452674897119,1.215,34.5679012345679,1750263588.023688,-6027806180516269581,8,1750263578.303688,10.0.0.4,8,9.72,336,9.72,8,42.0,0,icmp_fl
0.8238080527237154,1.213875,34.59993821439605,1750263588.023688,-1244508581136827069,8,1750263578.312688,10.0.0.4,8,9.711,336,9.711,8,42.0,0,icmp_fl
0.8238080527237154,1.213875,34.59993821439605,1750263588.023688,6422846475384723300,8,1750263578.312688,10.0.0.4,8,9.711,336,9.711,8,42.0,0,icmp_fl
0.8238080527237154,1.213875,34.59993821439605,1750263588.023688,-3445106276118028334,8,1750263578.312688,10.0.0.4,8,9.711,336,9.711,8,42.0,0,icmp_fl
0.8238080527237154,1.213875,34.59993821439605,1750263588.023688,1164281195919070653,8,1750263578.312688,10.0.0.4,8,9.711,336,9.711,8,42.0,0,icmp_fl
0.8238080527237154,1.213875,34.59993821439605,1750263588.023688,1174745166065055042,8,1750263578.312688,10.0.0.4,8,9.711,336,9.711,8,42.0,0,icmp_fl
0.8238080527237154,1.213875,34.59993821439605,1750263588.023688,8620606163387890163,8,1750263578.312688,10.0.0.4,8,9.711,336,9.711,8,42.0,0,icmp_fl
0.8238080527237154,1.213875,34.59993821439605,1750263588.023688,-4371434034096181859,8,1750263578.312688,10.0.0.4,8,9.711,336,9.711,8,42.0,0,icmp_fl
0.8238080527237154,1.213875,34.59993821439605,1750263588.023688,1385775255117785901,8,1750263578.312688,10.0.0.4,8,9.711,336,9.711,8,42.0,0,icmp_fl
0.8247422680412372,1.2125,34.639175257731964,1750263588.023688,6407954983091819388,8,1750263578.323688,10.0.0.4,8,9.7,336,9.7,8,42.0,0,icmp_fl
0.8247422680412372,1.2125,34.639175257731964,1750263588.023688,-2173674346093014996,8,1750263578.323688,10.0.0.4,8,9.7,336,9.7,8,42.0,0,icmp_fl
0.8247422680412372,1.2125,34.639175257731964,1750263588.023688,8605714671094986251,8,1750263578.323688,10.0.0.4,8,9.7,336,9.7,8,42.0,0,icmp_fl
0.8247422680412372,1.2125,34.639175257731964,1750263588.023688,-938782826969050552,8,1750263578.323688,10.0.0.4,8,9.7,336,9.7,8,42.0,0,icmp_fl
0.8247422680412372,1.2125,34.639175257731964,1750263588.023688,3583534943120952764,8,1750263578.323688,10.0.0.4,8,9.7,336,9.7,8,42.0,0,icmp_fl
0.8247422680412372,1.2125,34.639175257731964,1750263588.023688,3059535470933749350,8,1750263578.323688,10.0.0.4,8,9.7,336,9.7,8,42.0,0,icmp_fl
0.8247422680412372,1.2125,34.639175257731964,1750263588.023688,-8663417568550238148,8,1750263578.323688,10.0.0.4,8,9.7,336,9.7,8,42.0,0,icmp_fl
0.8256786046031582,1.211125,34.678501393332645,1750263588.023688,3281029530132464598,8,1750263578.3346882,10.0.0.4,8,9.689,336,9.689,8,42.0,0,icmp_fl
0.8256786046031582,1.211125,34.678501393332645,1750263588.023688,5478789218135631461,8,1750263578.3346882,10.0.0.4,8,9.689,336,9.689,8,42.0,0,icmp_fl
0.8256786046031582,1.211125,34.678501393332645,1750263588.023688,3805029002319668012,8,1750263578.3346882,10.0.0.4,8,9.689,336,9.689,8,42.0,0,icmp_fl
0.8256786046031582,1.211125,34.678501393332645,1750263588.023688,-4762425566346928376,8,1750263578.3346882,10.0.0.4,8,9.689,336,9.689,8,42.0,0,icmp_fl
0.8256786046031582,1.211125,34.678501393332645,1750263588.023688,8064327129511907110,8,1750263578.3346882,10.0.0.4,8,9.689,336,9.689,8,42.0,0,icmp_fl
0.8256786046031582,1.211125,34.678501393332645,1750263588.023688,-4818125910564215342,8,1750263578.3346882,10.0.0.4,8,9.689,336,9.689,8,42.0,0,icmp_fl
0.8256786046031582,1.211125,34.678501393332645,1750263588.023688,-1010954004321591691,8,1750263578.3346882,10.0.0.4,8,9.689,336,9.689,8,42.0,0,icmp_fl
0.8257638315441783,1.211,34.68208092485549,1750263588.023688,8816744760147717110,8,1750263578.335688,10.0.0.4,8,9.688,336,9.688,8,42.0,0,icmp_fl
0.8265316664944725,1.209875,34.714329992767844,1750263588.023688,3511363765768411625,8,1750263578.3446882,10.0.0.4,8,9.679,336,9.679,8,42.0,0,icmp_fl
0.8265316664944725,1.209875,34.714329992767844,1750263588.023688,2890037997881718081,8,1750263578.3446882,10.0.0.4,8,9.679,336,9.679,8,42.0,0,icmp_fl
0.8265316664944725,1.209875,34.714329992767844,1750263588.023688,9038238819346432358,8,1750263578.3446882,10.0.0.4,8,9.679,336,9.679,8,42.0,0,icmp_fl
0.8265316664944725,1.209875,34.714329992767844,1750263588.023688,2612843594465715867,8,1750263578.3446882,10.0.0.4,8,9.679,336,9.679,8,42.0,0,icmp_fl
0.8265316664944725,1.209875,34.714329992767844,1750263588.023688,-7432239625558667643,8,1750263578.3446882,10.0.0.4,8,9.679,336,9.679,8,42.0,0,icmp_fl
0.8265316664944725,1.209875,34.714329992767844,1750263588.023688,5087797685884884944,8,1750263578.3446882,10.0.0.4,8,9.679,336,9.679,8,42.0,0,icmp_fl
0.8265316664944725,1.209875,34.714329992767844,1750263588.023688,-7504410802911208782,8,1750263578.3446882,10.0.0.4,8,9.679,336,9.679,8,42.0,0,icmp_fl
0.8265316664944725,1.209875,34.714329992767844,1750263588.023688,-7282916743712493534,8,1750263578.3446882,10.0.0.4,8,9.679,336,9.679,8,42.0,0,icmp_fl
0.827300930713547,1.20875,34.74663908996898,1750263588.023688,-7210745566359952395,8,1750263578.353688,10.0.0.4,8,9.67,336,9.67,8,42.0,0,icmp_fl
0.827300930713547,1.20875,34.74663908996898,1750263588.023688,8839269247910221629,8,1750263578.353688,10.0.0.4,8,9.67,336,9.67,8,42.0,0,icmp_fl
0.827300930713547,1.20875,34.74663908996898,1750263588.023688,-5085157055709326671,8,1750263578.353688,10.0.0.4,8,9.67,336,9.67,8,42.0,0,icmp_fl
0.827300930713547,1.20875,34.74663908996898,1750263588.023688,994783722867039384,8,1750263578.353688,10.0.0.4,8,9.67,336,9.67,8,42.0,0,icmp_fl
0.827300930713547,1.20875,34.74663908996898,1750263588.023688,5694231961478674576,8,1750263578.353688,10.0.0.4,8,9.67,336,9.67,8,42.0,0,icmp_fl
0.827300930713547,1.20875,34.74663908996898,1750263588.023688,4546410144301805803,8,1750263578.353688,10.0.0.4,8,9.67,336,9.67,8,42.0,0,icmp_fl
0.827300930713547,1.20875,34.74663908996898,1750263588.023688,-7519302295204112694,8,1750263578.353688,10.0.0.4,8,9.67,336,9.67,8,42.0,0,icmp_fl
0.8272153862061835,1.208875,34.74304622065971,1750263588.023688,2420821633651180079,8,1750263578.352688,10.0.0.4,8,9.671,336,9.671,8,42.0,0,icmp_fl
0.8282430893467232,1.207375,34.78620975256237,1750263588.023688,2345812449320604538,8,1750263578.3646882,10.0.0.4,8,9.659,336,9.659,8,42.0,0,icmp_fl
0.8282430893467232,1.207375,34.78620975256237,1750263588.023688,6965663891503687914,8,1750263578.3646882,10.0.0.4,8,9.659,336,9.659,8,42.0,0,icmp_fl
0.8282430893467232,1.207375,34.78620975256237,1750263588.023688,-4791491819158070284,8,1750263578.3646882,10.0.0.4,8,9.659,336,9.659,8,42.0,0,icmp_fl
0.8282430893467232,1.207375,34.78620975256237,1750263588.023688,-5100048548002230583,8,1750263578.3646882,10.0.0.4,8,9.659,336,9.659,8,42.0,0,icmp_fl
0.8282430893467232,1.207375,34.78620975256237,1750263588.023688,-7729608620180527017,8,1750263578.3646882,10.0.0.4,8,9.659,336,9.659,8,42.0,0,icmp_fl
