pkt_rate,pkt_delay,byte_rate,last_pkt,fid,num_pkt,first_pkt,des_add,pkt_in,duration_1,num_byte,duration_2,pkt_out,pkt_sz,is_broadcast,label
0.16979370065370575,5.8895,22.582562186942866,1750038153.830377,-2556343909012404903,2,1750038142.051377,10.0.0.9,2,11.779,266,11.779,2,133.0,0,1
0.4617338104582708,2.16575,68.33660394782407,1750038153.830377,9062374787164442156,4,1750038145.167377,10.0.0.17,4,8.663,592,8.663,4,148.0,0,1
0.19967054360305495,5.00825,32.146957520091846,1750038153.830545,2089790319837190712,4,1750038133.797545,10.0.0.17,4,20.033,644,20.033,4,161.0,0,1
0.13385984873837092,7.4705,19.409678067063783,1750038153.830545,-2614395328456234398,2,1750038138.889545,10.0.0.6,2,14.941,290,14.941,2,145.0,0,1
0.46162723600692446,2.16625,68.32083092902482,1750038153.830545,9062374787164442156,4,1750038145.165545,10.0.0.17,4,8.665,592,8.665,4,148.0,0,1
0.5641748942172073,1.7725,92.524682651622,1750038153.830545,-1067212490500064330,2,1750038150.2855449,10.0.0.3,2,3.545,328,3.545,2,164.0,0,1
0.13385089010841922,7.471,19.408379065720787,1750038153.830617,-2614395328456234398,2,1750038138.888617,10.0.0.6,2,14.942,290,14.942,2,145.0,0,1
0.5643340857787811,1.772,92.55079006772009,1750038153.830617,-1067212490500064330,2,1750038150.286617,10.0.0.3,2,3.544,328,3.544,2,164.0,0,1
0.19972039145196727,5.007,32.15498302376673,1750038153.830667,2089790319837190712,4,1750038133.802667,10.0.0.17,4,20.028,644,20.028,4,161.0,0,1
0.16977928692699493,5.89,22.580645161290324,1750038153.830667,-2556343909012404903,2,1750038142.050667,10.0.0.9,2,11.78,266,11.78,2,133.0,0,1
0.46178711613945966,2.1655,68.34449318864003,1750038153.830667,9062374787164442156,4,1750038145.168667,10.0.0.17,4,8.662,592,8.662,4,148.0,0,1
0.09183158088066486,10.8895,12.213600257128427,1750038163.827366,-2556343909012404903,2,1750038142.048366,10.0.0.9,2,21.779,266,21.779,2,133.0,0,1
